NumberFrom,NumberTo,OwnerId,RegionCode,MNC,RowCount
9632400000,9632409999,mBEELINE,55,99,
9632410000,9632499999,mBEELINE,78,99,
9632500000,9632539999,mBEELINE,17,99,
9632540000,9632699999,mBEELINE,26,99,
9632700000,9632759999,mBEELINE,67,99,
9632760000,9632769999,mBEELINE,45,99,
9632770000,9632799999,mBEELINE,47,99,
9632800000,9632819999,mBEELINE,07,99,
9632820000,9632849999,mBEELINE,09,99,
9632850000,9632889999,mBEELINE,09,99,
9632890000,9632899999,mBEELINE,66,99,
9632900000,9632999999,mBEELINE,42,99,
9633000000,9633219999,mBEELINE,78,99,
9633220000,9633299999,mBEELINE,78,99,
9633300000,9633349999,mBEELINE,55,99,
9633350000,9633369999,mBEELINE,61,99,
9633370000,9633399999,mBEELINE,61,99,
9633400000,9633499999,mBEELINE,78,99,
9633500000,9633519999,mBEELINE,42,99,
9633520000,9633579999,mBEELINE,38,99,
9633580000,9633609999,mBEELINE,53,99,
9633610000,9633659999,mBEELINE,53,99,
9633660000,9633679999,mBEELINE,55,99,
9633680000,9633699999,mBEELINE,55,99,
9633700000,9633759999,mBEELINE,05,99,
9633760000,9633779999,mBEELINE,15,99,
9633780000,9633789999,mBEELINE,15,99,
9633790000,9633799999,mBEELINE,25,99,
9633800000,9633899999,mBEELINE,29,99,
9633900000,9633949999,mBEELINE,07,99,
9633950000,9633979999,mBEELINE,20,99,
9633980000,9633999999,mBEELINE,06,99,
9634000000,9634299999,mBEELINE,05,99,
9634300000,9634349999,mBEELINE,45,99,
9634350000,9634399999,mBEELINE,47,99,
9634400000,9634499999,mBEELINE,67,99,
9634500000,9634599999,mBEELINE,73,99,
9634600000,9634799999,mBEELINE,75,99,
9634800000,9634849999,mBEELINE,18,99,
9634850000,9634899999,mBEELINE,11,99,
9634900000,9634959999,mBEELINE,81,99,
9634960000,9634999999,mBEELINE,83,99,
9635000000,9635039999,mBEELINE,22,99,
9635040000,9635099999,mBEELINE,22,99,
9635100000,9635129999,mBEELINE,02,99,
9635130000,9635149999,mBEELINE,02,99,
9635150000,9635169999,mBEELINE,28,99,
9635170000,9635199999,mBEELINE,22,99,
9635200000,9635399999,mBEELINE,22,99,
9635400000,9635499999,mBEELINE,18,99,
9635500000,9635549999,mBEELINE,45,99,
9635550000,9635599999,mBEELINE,11,99,
9635600000,9635604999,mMTT,62,42,
9635605000,9635609999,mMTT,16,42,
9635610000,9635619999,mMTT,56,42,
9635620000,9635689999,mBEELINE,30,99,
9635690000,9635699999,mMTT,62,42,
9635700000,9635799999,mBEELINE,22,99,
9635800000,9635999999,mBEELINE,20,99,
9636000000,9636468999,mBEELINE,77,99,
9636469000,9636469999,mBEELINE,38,99,
9636470000,9636999999,mBEELINE,77,99,
9637000000,9637099999,mBEELINE,20,99,
9637100000,9637139999,mBEELINE,77,99,
9637140000,9637199999,mBEELINE,77,99,
9637200000,9637299999,mBEELINE,77,99,
9637300000,9637339999,mBEELINE,38,99,
9637340000,9637369999,mBEELINE,38,99,
9637370000,9637389999,mBEELINE,42,99,
9637390000,9637399999,mMTT,77,42,
9637400000,9637499999,mBEELINE,10,99,
9637500000,9637509999,mBEELINE,77,99,
9637510000,9637599999,mBEELINE,77,99,
9637600000,9637899999,mBEELINE,77,99,
9637900000,9637999999,mBEELINE,05,99,
9638000000,9638099999,mBEELINE,31,99,
9638100000,9638179999,mBEELINE,31,99,
9638180000,9638199999,mBEELINE,31,99,
9638200000,9638299999,mBEELINE,30,99,
9638300000,9638349999,mBEELINE,24,99,
9638350000,9638359999,mBEELINE,24,99,
9638360000,9638399999,mBEELINE,28,99,
9638400000,9638419999,mBEELINE,30,99,
9638420000,9638499999,mBEELINE,31,99,
9638500000,9638579999,mBEELINE,67,99,
9638580000,9638619999,mBEELINE,27,99,
9638620000,9638679999,mBEELINE,47,99,
9638680000,9638699999,mBEELINE,47,99,
9638700000,9638799999,mBEELINE,27,99,
9638800000,9638849999,mBEELINE,27,99,
9638850000,9638899999,mBEELINE,45,99,
9638900000,9638989999,mBEELINE,03,99,
9638990000,9639099999,mBEELINE,03,99,
9639100000,9639199999,mBEELINE,64,99,
9639200000,9639299999,mBEELINE,77,99,
9639300000,9639309999,mBEELINE,46,99,
9639310000,9639399999,mBEELINE,72,99,
9639400000,9639419999,mBEELINE,28,99,
9639420000,9639499999,mBEELINE,56,99,
9639500000,9639529999,mBEELINE,26,99,
9639530000,9639539999,mBEELINE,73,99,
9639540000,9639549999,mBEELINE,19,99,
9639550000,9639599999,mBEELINE,26,99,
9639600000,9639799999,mBEELINE,77,99,
9639800000,9639899999,mBEELINE,20,99,
9639900000,9639999999,mBEELINE,77,99,
9640000000,9640249999,mBEELINE,05,99,
9640250000,9640299999,mBEELINE,06,99,
9640300000,9640349999,mBEELINE,07,99,
9640350000,9640419999,mBEELINE,07,99,
9640420000,9640429999,mBEELINE,09,99,
9640430000,9640459999,mBEELINE,11,99,
9640460000,9640469999,mBEELINE,54,99,
9640470000,9640489999,mBEELINE,07,99,
9640490000,9640499999,mBEELINE,05,99,
9640500000,9640549999,mBEELINE,05,99,
9640550000,9640599999,mBEELINE,06,99,
9640600000,9640749999,mBEELINE,20,99,
9640750000,9640759999,mBEELINE,20,99,
9640760000,9640779999,mBEELINE,14,99,
9640780000,9640799999,mBEELINE,66,99,
9640800000,9640899999,mBEELINE,22,99,
9640900000,9640949999,mBEELINE,71,99,
9640950000,9640969999,mBEELINE,56,99,
9640970000,9640989999,mBEELINE,81,99,
9640990000,9640999999,mBEELINE,47,99,
9641000000,9641299999,mBEELINE,41,99,
9641300000,9641359999,mBEELINE,69,99,
9641360000,9641379999,mBEELINE,76,99,
9641380000,9641399999,mBEELINE,63,99,
9641400000,9641499999,mBEELINE,43,99,
9641500000,9641569999,mBEELINE,46,99,
9641570000,9641619999,mBEELINE,63,99,
9641620000,9641669999,mBEELINE,70,99,
9641670000,9641679999,mBEELINE,76,99,
9641680000,9641699999,mBEELINE,03,99,
9641700000,9641799999,mBEELINE,81,99,
9641800000,9641849999,mBEELINE,18,99,
9641850000,9641999999,mBEELINE,27,99,
9642000000,9642099999,mBEELINE,83,99,
9642100000,9642309999,mBEELINE,41,99,
9642310000,9642319999,mBEELINE,28,99,
9642320000,9642359999,mBEELINE,30,99,
9642360000,9642379999,mBEELINE,51,99,
9642380000,9642399999,mBEELINE,51,99,
9642400000,9642499999,mBEELINE,75,99,
9642500000,9642579999,mBEELINE,45,99,
9642580000,9642589999,mBEELINE,64,99,
9642590000,9642599999,mBEELINE,73,99,
9642600000,9642899999,mBEELINE,41,99,
9642900000,9642999999,mBEELINE,32,99,
9643000000,9643029999,mBEELINE,32,99,
9643030000,9643069999,mBEELINE,38,99,
9643070000,9643099999,mBEELINE,53,99,
9643100000,9643129999,mBEELINE,55,99,
9643130000,9643169999,mBEELINE,61,99,
9643170000,9643199999,mBEELINE,10,99,
9643200000,9643299999,mBEELINE,78,99,
9643300000,9643399999,mBEELINE,78,99,
9643400000,9643499999,mBEELINE,78,99,
9643500000,9643599999,mBEELINE,41,99,
9643600000,9643999999,mBEELINE,78,99,
9644000000,9644149999,mBEELINE,04,99,
9644150000,9644299999,mBEELINE,14,99,
9644300000,9644549999,mBEELINE,28,99,
9644550000,9644599999,mBEELINE,51,99,
9644600000,9644749999,mBEELINE,23,99,
9644750000,9644799999,mBEELINE,79,99,
9644800000,9644819999,mBEELINE,82,99,
9644820000,9644849999,mBEELINE,76,99,
9644850000,9644899999,mBEELINE,67,99,
9644900000,9644999999,mBEELINE,40,99,
9645000000,9645399999,mBEELINE,77,99,
9645400000,9645499999,mBEELINE,41,99,
9645500000,9645999999,mBEELINE,77,99,
9646000000,9646099999,mBEELINE,22,99,
9646100000,9646149999,mBEELINE,78,99,
9646150000,9646199999,mBEELINE,68,99,
9646200000,9646499999,mBEELINE,77,99,
9646500000,9646599999,mBEELINE,41,99,
9646600000,9646749999,mBEELINE,38,99,
9646750000,9646799999,mBEELINE,61,99,
9646800000,9646889999,mBEELINE,53,99,
9646890000,9646899999,mBEELINE,53,99,
9646900000,9646949999,mBEELINE,55,99,
9646950000,9646999999,mBEELINE,36,99,
9647000000,9647299999,mBEELINE,77,99,
9647300000,9647599999,mBEELINE,41,99,
9647600000,9647699999,mBEELINE,77,99,
9647700000,9647999999,mBEELINE,77,99,
9648000000,9648249999,mBEELINE,41,99,
9648250000,9648299999,mBEELINE,79,99,
9648300000,9648399999,mBEELINE,54,99,
9648400000,9648449999,mBEELINE,13,99,
9648450000,9648499999,mBEELINE,65,99,
9648500000,9648539999,mBEELINE,13,99,
9648540000,9648549999,mBEELINE,64,99,
9648550000,9648599999,mBEELINE,74,99,
9648600000,9648649999,mBEELINE,12,99,
9648650000,9648779999,mBEELINE,60,99,
9648780000,9648799999,mBEELINE,65,99,
9648800000,9648899999,mBEELINE,33,99,
9648900000,9649399999,mBEELINE,25,99,
9649400000,9649499999,mBEELINE,25,99,
9649500000,9649659999,mBEELINE,03,99,
9649660000,9649759999,mBEELINE,64,99,
9649760000,9649929999,mBEELINE,64,99,
9649930000,9649999999,mBEELINE,65,99,
9650000000,9650999999,mBEELINE,78,99,
9651000000,9651999999,mBEELINE,77,99,
9652000000,9652499999,mBEELINE,77,99,
9652500000,9654499999,mBEELINE,77,99,
9654500000,9654549999,mBEELINE,33,99,
9654550000,9654849999,mBEELINE,25,99,
9654850000,9654949999,mBEELINE,05,99,
9654950000,9654999999,mBEELINE,07,99,
9655000000,9655499999,mBEELINE,67,99,
9655500000,9655799999,mBEELINE,27,99,
9655800000,9656299999,mBEELINE,16,99,
9656300000,9656399999,mBEELINE,60,99,
9656400000,9656699999,mBEELINE,03,99,
9656700000,9656729999,mBEELINE,31,99,
9656730000,9656759999,mBEELINE,30,99,
9656760000,9656769999,mBEELINE,14,99,
9656770000,9656779999,mBEELINE,31,99,
9656780000,9656799999,mBEELINE,28,99,
9656800000,9656899999,mBEELINE,21,99,
9656900000,9656929999,mBEELINE,58,99,
9656930000,9656999999,mBEELINE,74,99,
9657000000,9657099999,mBEELINE,43,99,
9657100000,9657149999,mBEELINE,63,99,
9657150000,9657189999,mBEELINE,69,99,
9657190000,9657199999,mBEELINE,03,99,
9657200000,9657249999,mBEELINE,70,99,
9657250000,9657299999,mBEELINE,76,99,
9657300000,9657309999,mBEELINE,32,99,
9657310000,9657349999,mBEELINE,32,99,
9657350000,9657459999,mBEELINE,38,99,
9657460000,9657469999,mBEELINE,03,99,
9657470000,9657499999,mBEELINE,78,99,
9657500000,9657999999,mBEELINE,78,99,
9658000000,9658049999,mBEELINE,53,99,
9658050000,9658099999,mBEELINE,55,99,
9658100000,9658129999,mBEELINE,61,99,
9658130000,9658169999,mBEELINE,78,99,
9658170000,9658179999,mBEELINE,10,99,
9658180000,9658199999,mBEELINE,78,99,
9658200000,9658299999,mBEELINE,56,99,
9658300000,9658329999,mBEELINE,67,99,
9658330000,9658349999,mBEELINE,81,99,
9658350000,9658399999,mBEELINE,47,99,
9658400000,9658529999,mBEELINE,18,99,
9658530000,9658599999,mBEELINE,75,99,
9658600000,9658649999,mBEELINE,11,99,
9658650000,9658699999,mBEELINE,47,99,
9658700000,9658799999,mBEELINE,57,99,
9658800000,9658899999,mBEELINE,65,99,
9658900000,9659199999,mBEELINE,26,99,
9659200000,9659499999,mBEELINE,03,99,
9659500000,9659699999,mBEELINE,20,99,
9659700000,9659899999,mBEELINE,57,99,
9659900000,9659929999,mBEELINE,56,99,
9659930000,9659989999,mBEELINE,14,99,
9659990000,9659999999,mBEELINE,56,99,
9660000000,9660999999,mBEELINE,77,99,
9661000000,9661999999,mBEELINE,77,99,
9662000000,9662009999,mSBERTEL,77,50,
9662010000,9662059999,mMTT,77,42,
9662060000,9662069999,mBEELINE,62,99,
9662220000,9662229999,mMTT,77,42,
9662230000,9662259999,mSBERTEL,76,50,
9662260000,9662269999,mBEELINE,60,99,
9662270000,9662279999,mBEELINE,60,99,
9662390000,9662399999,mBEELINE,64,99,
9662400000,9662409999,mBEELINE,16,99,
9662490000,9662499999,mBEELINE,21,99,
9662500000,9662509999,mBEELINE,16,99,
9662600000,9662609999,mBEELINE,16,99,
9662610000,9662659999,mMTT,77,42,
9662660000,9662669999,mSBERTEL,77,50,
9662700000,9662939999,mBEELINE,28,99,
9662940000,9662969999,mMTT,77,42,
9662970000,9662979999,mBEELINE,60,99,
9662980000,9662989999,mMTT,77,42,
9662990000,9662999999,mMTT,77,42,
9663000000,9663999999,mBEELINE,77,99,
9664000000,9664019999,mBEELINE,48,99,
9664440000,9664449999,mMTT,77,42,
9664800000,9664999999,mBEELINE,77,99,
9665000000,9665069999,mBEELINE,56,99,
9665550000,9665559999,mMTT,77,42,
9665666000,9665666999,mMTT,77,42,
9665930000,9665999999,mBEELINE,30,99,
9666000000,9666009999,mBEELINE,82,99,
9666610000,9666659999,mBEELINE,72,99,
9666660000,9666662999,mInternod,77,49,
9666663000,9666664999,mInternod,77,49,
9666665000,9666669999,mInternod,77,49,
9666670000,9666679999,mMTT,77,42,
9666680000,9666689999,mMTT,77,42,
9666690000,9666699999,mMTT,67,42,
9666900000,9666999999,mSKNT,78,14,
9667000000,9667199999,mBEELINE,67,99,
9667200000,9667279999,mBEELINE,20,99,
9667280000,9667299999,mBEELINE,20,99,
9667300000,9667349999,mBEELINE,67,99,
9667350000,9667399999,mMTT,77,42,
9667400000,9667409999,mBEELINE,25,99,
9667410000,9667439999,mBEELINE,05,99,
9667440000,9667469999,mBEELINE,05,99,
9667470000,9667489999,mBEELINE,05,99,
9667490000,9667499999,mBEELINE,25,99,
9667500000,9667599999,mBEELINE,78,99,
9667600000,9667609999,mBEELINE,25,99,
9667610000,9667659999,mBEELINE,73,99,
9667660000,9667679999,mBEELINE,25,99,
9667680000,9667689999,mBEELINE,15,99,
9667690000,9667699999,mBEELINE,05,99,
9667700000,9667779999,mBEELINE,25,99,
9667780000,9667789999,mMTT,39,42,
9667790000,9667799999,mBEELINE,25,99,
9667800000,9667819999,mBEELINE,64,99,
9667820000,9667849999,mBEELINE,73,99,
9667850000,9667899999,mBEELINE,37,99,
9667900000,9667999999,mBEELINE,27,99,
9668000000,9668029999,mBEELINE,16,99,
9668080000,9668089999,mBEELINE,16,99,
9668500000,9668799999,mBEELINE,78,99,
9668880000,9668889999,mInternod,77,49,
9668890000,9668899999,mMTT,77,42,
9668900000,9668999999,mBEELINE,77,99,
9669000000,9669199999,mBEELINE,77,99,
9669660000,9669679999,mBEELINE,06,99,
9669680000,9669729999,mBEELINE,58,99,
9669990000,9669999999,mInternod,77,49,
9670000000,9672999999,mBEELINE,77,99,
9673000000,9673149999,mBEELINE,25,99,
9673150000,9673299999,mBEELINE,25,99,
9673300000,9673379999,mBEELINE,33,99,
9673380000,9673399999,mBEELINE,33,99,
9673400000,9673449999,mBEELINE,78,99,
9673450000,9673459999,mBEELINE,53,99,
9673460000,9673499999,mBEELINE,78,99,
9673500000,9673569999,mBEELINE,42,99,
9673570000,9673599999,mBEELINE,78,99,
9673600000,9673719999,mBEELINE,16,99,
9673720000,9673759999,mBEELINE,16,99,
9673760000,9673769999,mBEELINE,74,99,
9673770000,9673799999,mBEELINE,16,99,
9673800000,9673809999,mBEELINE,22,99,
9673810000,9673859999,mBEELINE,73,99,
9673860000,9673899999,mBEELINE,28,99,
9673900000,9674099999,mBEELINE,05,99,
9674100000,9674249999,mBEELINE,07,99,
9674250000,9674299999,mBEELINE,07,99,
9674300000,9674319999,mBEELINE,72,99,
9674320000,9674349999,mBEELINE,78,99,
9674350000,9674369999,mBEELINE,72,99,
9674370000,9674399999,mMTT,77,42,
9674400000,9674449999,mBEELINE,60,99,
9674450000,9674499999,mBEELINE,60,99,
9674500000,9674549999,mBEELINE,03,99,
9674550000,9674599999,mBEELINE,03,99,
9674600000,9674699999,mBEELINE,16,99,
9674700000,9674749999,mBEELINE,21,99,
9674750000,9674789999,mBEELINE,21,99,
9674790000,9674799999,mBEELINE,32,99,
9674800000,9674929999,mBEELINE,64,99,
9674930000,9674979999,mBEELINE,64,99,
9674980000,9674989999,mMTT,77,42,
9674990000,9674999999,mMTT,78,42,
9675000000,9675099999,mBEELINE,65,99,
9675100000,9675149999,mBEELINE,78,99,
9675200000,9675239999,mBEELINE,78,99,
9675300000,9675399999,mBEELINE,78,99,
9675400000,9675405999,mNMK,26,45,
9675406000,9675410999,mNMK,83,45,
9675411000,9675423999,mNMK,67,45,
9675424000,9675431999,mNMK,72,45,
9675432000,9675434999,mNMK,39,45,
9675435000,9675440999,mNMK,58,45,
9675441000,9675447999,mNMK,71,45,
9675448000,9675451999,mNMK,56,45,
9675452000,9675455999,mNMK,57,45,
9675456000,9675457999,mNMK,73,45,
9675458000,9675459999,mNMK,44,45,
9675460000,9675461999,mNMK,54,45,
9675462000,9675463999,mNMK,16,45,
9675464000,9675465999,mNMK,65,45,
9675466000,9675467999,mNMK,64,45,
9675468000,9675469999,mNMK,27,45,
9675470000,9675471999,mNMK,25,45,
9675472000,9675473999,mNMK,37,45,
9675474000,9675475999,mNMK,62,45,
9675500000,9675539999,mBEELINE,78,99,
9675540000,9675549999,mMTT,67,42,
9675550000,9675559999,mInternod,77,49,
9675560000,9675599999,mMTT,77,42,
9675600000,9675649999,mBEELINE,78,99,
9675670000,9675699999,mBEELINE,39,99,
9675700000,9675749999,mBEELINE,78,99,
9675800000,9675819999,mBEELINE,25,99,
9675820000,9675829999,mBEELINE,05,99,
9675900000,9675999999,mBEELINE,78,99,
9676000000,9676199999,mBEELINE,26,99,
9676200000,9676219999,mBEELINE,04,99,
9676220000,9676229999,mBEELINE,19,99,
9676230000,9676239999,mBEELINE,56,99,
9676240000,9676249999,mBEELINE,14,99,
9676250000,9676259999,mBEELINE,78,99,
9676260000,9676279999,mBEELINE,22,99,
9676280000,9676299999,mBEELINE,26,99,
9676300000,9676399999,mBEELINE,67,99,
9676400000,9676749999,mBEELINE,25,99,
9676750000,9676799999,mBEELINE,76,99,
9676800000,9676849999,mBEELINE,46,99,
9676900000,9676919999,mBEELINE,20,99,
9676920000,9676959999,mMTT,77,42,
9676960000,9676969999,mBEELINE,25,99,
9676970000,9676979999,mMTT,77,42,
9676980000,9676999999,mBEELINE,05,99,
9677000000,9677069999,mBEELINE,60,99,
9677070000,9677079999,mBEELINE,60,99,
9677080000,9677099999,mMTT,77,42,
9677100000,9677149999,mBEELINE,54,99,
9677150000,9677169999,mBEELINE,74,99,
9677170000,9677199999,mBEELINE,28,99,
9677200000,9677299999,mBEELINE,64,99,
9677300000,9677399999,mBEELINE,03,99,
9677400000,9677509999,mBEELINE,03,99,
9677510000,9677529999,mBEELINE,28,99,
9677530000,9677539999,mBEELINE,12,99,
9677540000,9677549999,mBEELINE,28,99,
9677550000,9677599999,mBEELINE,12,99,
9677600000,9677699999,mBEELINE,64,99,
9677700000,9677709999,mBEELINE,16,99,
9677710000,9677719999,mBEELINE,74,99,
9677720000,9677739999,mBEELINE,16,99,
9677740000,9677749999,mBEELINE,74,99,
9677750000,9677779999,mBEELINE,58,99,
9677780000,9677809999,mBEELINE,16,99,
9677880000,9677899999,mBEELINE,03,99,
9677900000,9677999999,mBEELINE,21,99,
9678000000,9678129999,mBEELINE,65,99,
9678190000,9678199999,mBEELINE,64,99,
9678200000,9678419999,mBEELINE,33,99,
9678420000,9678429999,mBEELINE,06,99,
9678500000,9678599999,mBEELINE,67,99,
9678600000,9678699999,mBEELINE,75,99,
9678700000,9678709999,mBEELINE,67,99,
9678710000,9678729999,mBEELINE,16,99,
9678730000,9678749999,mBEELINE,27,99,
9678750000,9678779999,mBEELINE,18,99,
9678780000,9678799999,mBEELINE,27,99,
9678800000,9678899999,mBEELINE,81,99,
9678900000,9678959999,mBEELINE,83,99,
9678960000,9678999999,mBEELINE,81,99,
9679000000,9679069999,mBEELINE,27,99,
9679070000,9679099999,mBEELINE,67,99,
9679100000,9679149999,mBEELINE,14,99,
9679150000,9679159999,mMTT,25,42,
9679160000,9679169999,mBEELINE,45,99,
9679170000,9679179999,mBEELINE,64,99,
9679180000,9679199999,mBEELINE,18,99,
9679200000,9679249999,mBEELINE,64,99,
9679250000,9679299999,mBEELINE,14,99,
9679300000,9679309999,mBEELINE,25,99,
9679310000,9679399999,mBEELINE,05,99,
9679400000,9679429999,mBEELINE,05,99,
9679430000,9679479999,mBEELINE,20,99,
9679480000,9679569999,mBEELINE,20,99,
9679570000,9679599999,mBEELINE,28,99,
9679600000,9679669999,mBEELINE,63,99,
9679670000,9679699999,mBEELINE,78,99,
9679700000,9679719999,mBEELINE,35,99,
9679720000,9679729999,mBEELINE,03,99,
9679730000,9679799999,mBEELINE,78,99,
9679800000,9679849999,mBEELINE,76,99,
9679850000,9679859999,mBEELINE,43,99,
9679860000,9679869999,mMTT,77,42,
9679870000,9679949999,mBEELINE,68,99,
9679950000,9679999999,mBEELINE,70,99,
9680000000,9680999999,mBEELINE,77,99,
9681000000,9681099999,mBEELINE,57,99,
9681100000,9681229999,mBEELINE,75,99,
9681230000,9681239999,mBEELINE,15,99,
9681240000,9681299999,mBEELINE,75,99,
9681300000,9681319999,mBEELINE,28,99,
9681320000,9681349999,mBEELINE,31,99,
9681350000,9681389999,mBEELINE,79,99,
9681390000,9681399999,mBEELINE,28,99,
9681400000,9681419999,mBEELINE,82,99,
9681420000,9681439999,mBEELINE,28,99,
9681440000,9681479999,mMTT,77,42,
9681480000,9681499999,mBEELINE,04,99,
9681500000,9681529999,mBEELINE,14,99,
9681530000,9681579999,mBEELINE,14,99,
9681580000,9681599999,mBEELINE,14,99,
9681600000,9681609999,mBEELINE,23,99,
9681610000,9681619999,mBEELINE,14,99,
9681620000,9681629999,mBEELINE,14,99,
9681630000,9681649999,mMTT,77,42,
9681650000,9681689999,mBEELINE,28,99,
9681690000,9681699999,mBEELINE,28,99,
9681700000,9681729999,mBEELINE,30,99,
9681730000,9681749999,mBEELINE,56,99,
9681750000,9681799999,mBEELINE,20,99,
9681800000,9681899999,mBEELINE,78,99,
9681900000,9681949999,mBEELINE,78,99,
9681950000,9681969999,mBEELINE,78,99,
9681999000,9681999999,mInternod,78,49,
9682000000,9682059999,mBEELINE,81,99,
9682060000,9682099999,mMTT,77,42,
9682100000,9682109999,mBEELINE,75,99,
9682110000,9682119999,mMTT,77,42,
9682200000,9682279999,mBEELINE,56,99,
9682280000,9682309999,mBEELINE,56,99,
9682460000,9682469999,mBEELINE,31,99,
9682600000,9682799999,mBEELINE,29,99,
9682800000,9682829999,mBEELINE,20,99,
9682830000,9682879999,mBEELINE,37,99,
9682880000,9682889999,mMTT,16,42,
9683000000,9683009999,mBEELINE,25,99,
9683100000,9683199999,mBEELINE,77,99,
9683200000,9683399999,mBEELINE,77,99,
9683400000,9683499999,mBEELINE,77,99,
9683500000,9687999999,mBEELINE,77,99,
9688000000,9689999999,mBEELINE,77,99,
9690000000,9690089999,mBEELINE,77,99,
